latitude;longitude;geometry;CÓDIGO OACI;TIPO;NOME;MUNICÍPIO ATENDIDO;UF
-23,004167;-46,634722;Point;SDVH;Aeródromo;Fazenda Vale Eldorado - Dr José de Aguiar Leme;Bragança Paulista;SP
-15,381944;-58,649722;Point;SNDA;Aeródromo;Fazenda Vale Formoso;Figueirópolis d'Oeste;MT
-19,410556;-55,173333;Point;SDFY;Aeródromo;Fazenda Valença;Rio Negro;MS
-16,385556;-54,204167;Point;SWZP;Aeródromo;Fazenda Vale Rico;São José do Povo;MT
-8,700000;-51,174167;Point;SNYH;Aeródromo;Fazenda Vale Sereno;Cumaru do Norte;PA
-19,671944;-48,995278;Point;SDNA;Aeródromo;Fazenda Vale Verde;Comendador Gomes;MG
-13,355556;-52,752222;Point;SNBF;Aeródromo;Fazenda Vale Verde;Canarana;MT
-9,961111;-49,751944;Point;SJDC;Aeródromo;Fazenda Vale Verde;Pium;TO
-14,917222;-51,283889;Point;SWIK;Aeródromo;Fazenda Vanguarda;Cocalinho;MT
-17,306111;-45,924444;Point;SWPN;Aeródromo;Fazenda Vargem Bonita de Cima;João Pinheiro;MG
-17,847778;-49,582222;Point;SIWN;Aeródromo;Fazenda Vargem das Flores;Goiatuba;GO
-12,341389;-49,621111;Point;SNHG;Aeródromo;Fazenda Varjadão;Sandolândia;TO
-12,969167;-57,401111;Point;SJVA;Aeródromo;Fazenda Varnier;Brasnorte;MT
-16,589722;-57,727500;Point;SJVF;Aeródromo;Fazenda Várzea Funda;Cáceres;MT
-21,073056;-48,032222;Point;SDVS;Aeródromo;Fazenda Vassoural;Pontal;SP
-21,294444;-56,118611;Point;SSWT;Aeródromo;Fazenda Vaticano;Nioaque;MS
-13,187778;-46,284722;Point;SJHV;Aeródromo;Fazenda Ventura I;São Desidério;BA
-13,173889;-46,240833;Point;SNVK;Aeródromo;Fazenda Ventura II;São Desidério;BA
-13,160000;-46,196944;Point;SNVM;Aeródromo;Fazenda Ventura III;São Desidério;BA
-13,135000;-46,166111;Point;SSVB;Aeródromo;Fazenda Ventura IV;São Desidério;BA
-23,017778;-54,624444;Point;SNWO;Aeródromo;Fazenda Vera Cruz;Amambai;MS
-14,875000;-52,110278;Point;SIZK;Aeródromo;Fazenda Vera Cruz;Barra do Garças;MT
-19,574444;-56,099444;Point;SJBT;Aeródromo;Fazenda Vera Lúcia;Aquidauana;MS
-7,394722;-56,764722;Point;SIJZ;Aeródromo;Fazenda Vera Paz;Itaituba;PA
-15,899167;-55,323056;Point;SWVL;Aeródromo;Fazenda Vertente;Santo Antônio do Leverger;MT
-5,289167;-46,001667;Point;SIKM;Aeródromo;Fazenda Viamão;Arame;MA
-5,840000;-45,541944;Point;SDOD;Aeródromo;Fazenda Vida;Barra do Corda;MA
-17,405833;-43,942500;Point;SNFZ;Aeródromo;Fazenda Villa Terezinha;Bocaiúva;MG
-19,062500;-57,629167;Point;SSVA;Aeródromo;Fazenda Visa Estância;Ladário;MS
-19,996389;-51,514167;Point;SIZH;Aeródromo;Fazenda Vista Alegre;Aparecida do Taboado;MS
-22,597778;-53,690833;Point;SDQT;Aeródromo;Fazenda Vista Alegre;Novo Horizonte do Sul;MS
-19,739167;-52,606111;Point;SJUQ;Aeródromo;Fazenda Vista Alegre;Água Clara;MS
-22,503333;-51,812778;Point;SICN;Aeródromo;Fazenda Vista Bonita;Sandovalina;SP
-8,491667;-44,389444;Point;SWOQ;Aeródromo;Fazenda Vista Verde;Palmeira do Piauí;PI
-12,979444;-55,119722;Point;SJUV;Aeródromo;Fazenda Vitória;Nova Ubiratã;MT
-13,010556;-46,107778;Point;SJEX;Aeródromo;Fazenda Vitória;São Desidério;BA
-18,755000;-51,477222;Point;SJVY;Aeródromo;Fazenda Vitória;Itarumã;GO
-14,965000;-54,050833;Point;SDNK;Aeródromo;Fazenda Vitória;Primavera do Leste;MT
-18,933333;-50,373056;Point;SNVN;Aeródromo;Fazenda Vitória Santa;Santa Vitória;MG
-17,486667;-44,958889;Point;SSFV;Aeródromo;Fazenda Viveiros;Pirapora;MG
-11,411944;-49,385833;Point;SJVV;Aeródromo;Fazenda Viviane;Dueré;TO
-20,709167;-55,373056;Point;SNJJ;Aeródromo;Fazenda Vô Anízio;Dois Irmãos do Buriti;MS
-10,348611;-50,676389;Point;SWXY;Aeródromo;Fazenda Vô Zeca;Santa Terezinha;MT
-10,115000;-52,506667;Point;SJRB;Aeródromo;Fazenda VR;Santa Cruz do Xingú;MT
-14,091111;-52,904167;Point;SDUK;Aeródromo;Fazenda Xaimite;Água Boa;MT
-21,924444;-56,708611;Point;SINU;Aeródromo;Fazenda Xerez;Bela Vista;MS
-19,464167;-40,667222;Point;SWZH;Aeródromo;Fazenda XV de Outubro;Colatina;ES
-24,077500;-51,819444;Point;SIDY;Aeródromo;Fazenda Yanduy;Lunardelli;PR
-21,068889;-54,116667;Point;SIYX;Aeródromo;Fazenda Yara;Campo Grande;MS
-14,543889;-50,592778;Point;SWAA;Aeródromo;Fazenda Ykaraí;Nova Crixás;GO
-22,890000;-54,663889;Point;SJYC;Aeródromo;Fazenda Yvy-Pita;Juti;MS
-4,509167;-43,920278;Point;SSSK;Aeródromo;FC;Codó;MA
-3,809444;-38,616944;Point;SNFF;Aeródromo;Feijó;Fortaleza;CE
-29,448056;-51,295278;Point;SIPF;Aeródromo;Feliz;Feliz;RS
-8,157778;-36,181667;Point;SJCH;Aeródromo;Fernando João Pereira dos Santos Filho;Brejo da Madre de Deus;PE
-19,813889;-48,738889;Point;SWLF;Aeródromo;Filial Campo Florido;Campo Florido;MG
4,661389;-60,291944;Point;SJLA;Aeródromo;Flechal;Uiramutã;RR
-16,358333;-39,015000;Point;SWFH;Aeródromo;Fly Club;Porto Seguro;BA
-22,719167;-42,052778;Point;SNFL;Aeródromo;Fly Lagos;Cabo Frio;RJ
-27,370556;-48,612222;Point;SJSH;Aeródromo;Fly Ville;Governador Celso Ramos;SC
-16,166944;-59,500556;Point;SWFU;Aeródromo;Fortuna;Vila Bela da Santíssima Trindade;MT
-25,981667;-51,640833;Point;SSFA;Aeródromo;Foz do Areia;Pinhão;PR
-18,482222;-47,227222;Point;SIWH;Aeródromo;Francisco Lázaro da Silveira;Coromandel;MG
-4,583889;-44,546111;Point;SWRF;Aeródromo;Francisco Ramalho;Pedreiras;MA
-12,916667;-45,722500;Point;SJFA;Aeródromo;Franor;São Desidério;BA
-20,295556;-50,411111;Point;SJFF;Aeródromo;Frigo Estrela;Estrela d'Oeste;SP
-12,523889;-58,235556;Point;SJFR;Aeródromo;Fronteira;Brasnorte;MT
-20,536111;-45,604722;Point;SWVW;Aeródromo;Furnaspark Resort;Formiga;MG
-29,975833;-51,620278;Point;SIRD;Aeródromo;Gaelo;Charqueadas;RS
-13,460000;-58,775000;Point;SICJ;Aeródromo;Gaivota Aviação Agrícola;Sapezal;MT
-13,156111;-53,250278;Point;SIZP;Aeródromo;Gaúcha do Norte;Gaúcha do Norte;MT
-4,520833;-43,919444;Point;SSYP;Aeródromo;Gessomar;Codó;MA
-25,406389;-49,052500;Point;SWYG;Aeródromo;Graciosa;Piraquara;PR
-13,068056;-45,932778;Point;SSEG;Aeródromo;Grupo IOWA;São Desidério;BA
-11,449444;-46,472500;Point;SJQD;Aeródromo;Grupo Shimohira;Formosa do Rio Preto;BA
-22,816944;-49,379444;Point;SSGX;Aeródromo;Guacho;Santa Cruz do Rio Pardo;SP
3,855278;-59,926667;Point;SDLM;Aeródromo;Guariba;Normandia;RR
-9,980556;-36,231111;Point;SNWA;Aeródromo;Guaxuma;Coruripe;AL
2,720000;-63,567500;Point;SJLC;Aeródromo;Hakoma;Alto Alegre;RR
3,225000;-63,199444;Point;SJLE;Aeródromo;Halikato-u;Alto Alegre;RR
0,208889;-51,012778;Point;SJKI;Aeródromo;Hangar Comandante Salomão Alcolumbre;Macapá;AP
-20,168611;-43,926944;Point;SJQT;Aeródromo;Haras RPC;Nova Lima;MG
2,675833;-63,746944;Point;SDMG;Aeródromo;HAXIU;Alto Alegre;RR
-12,386111;-40,485278;Point;SNHP;Aeródromo;Herbert Mata Pires;Itaberaba;BA
-18,445000;-49,214167;Point;SBIT;Aeródromo;Hidrelétrica de Itumbiara;Itumbiara;GO
-9,289444;-64,625000;Point;SWGF;Aeródromo;Hidrelétrica de Jirau;Porto Velho;RO
2,497778;-63,729722;Point;SJLF;Aeródromo;Homoxi;Iracema;RR
-13,182222;-53,275556;Point;SWYX;Aeródromo;Horizonte Azul;Gaúcha do Norte;MT
-18,255556;-48,915000;Point;SWLS;Aeródromo;Hotel Lago das Brisas;Buriti Alegre;GO
-15,353333;-38,997222;Point;SBTC;Aeródromo;Hotel Transamérica;Una;BA
0,606944;-69,201389;Point;SBYA;Aeródromo;Iauaretê;São Gabriel da Cachoeira;AM
-20,459167;-49,533611;Point;SJVC;Aeródromo;Ibiporanga da Felicidade;Tanabi;SP
-24,315278;-47,013889;Point;SSMW;Aeródromo;ICA;Peruíbe;SP
-13,056389;-62,563056;Point;SDSW;Aeródromo;Ilha das Flores;Alta Floresta d'Oeste;RO
-17,456944;-56,841111;Point;SDQE;Aeródromo;Ilha do Caracará;Poconé;MT
-9,228333;-57,016944;Point;SSYM;Aeródromo;Ilha dos Macacos;Paranaíta;MT
-7,594167;-56,699444;Point;SITT;Aeródromo;Independência;Itaituba;PA
-10,131389;-56,716944;Point;SSHT;Aeródromo;Ingazeira;Alta Floresta;MT
-8,426667;-45,329167;Point;SSIA;Aeródromo;Ipe;Baixa Grande do Ribeiro;PI
-17,746389;-53,355278;Point;SDSG;Aeródromo;Ipiranga;Alto Taquari;MT
-5,679167;-54,245000;Point;SJBK;Aeródromo;Iriri;Altamira;PA
-10,423333;-62,517222;Point;SIDG;Aeródromo;Irmãos Gonçalves;Jaru;RO
-22,160556;-46,775833;Point;SDIB;Aeródromo;Irmãos  Ribeiro;Espírito Santo do Pinhal;SP
-22,712778;-42,842222;Point;SDUR;Aeródromo;Itaboraí;Itaboraí;RJ
-29,780278;-55,697222;Point;SJWG;Aeródromo;Itagro;Alegrete;RS
-26,983056;-48,816389;Point;SIJY;Aeródromo;Itajaí/Campo Comandantes;Itajaí;SC
0,209722;-61,550000;Point;SWEO;Aeródromo;Itapará Sport Fishing;Rorainópolis;RR
-7,656667;-34,856944;Point;SIPE;Aeródromo;Itapessoca;Goiana;PE
-4,513056;-44,020000;Point;SNXH;Aeródromo;Itapicuru;Codó;MA
-20,754722;-46,750278;Point;SJIT;Aeródromo;Itaú de Minas;Itaú de Minas;MG
-23,711944;-52,169444;Point;SSOC;Aeródromo;Ivaí Aeroagrícola;Engenheiro Beltrão;PR
2,176111;-59,783889;Point;SJLH;Aeródromo;Jacamim;Bonfim;RR
-21,142222;-50,901111;Point;SSJC;Aeródromo;Jacarezinho;Valparaíso;SP
-15,687222;-58,111389;Point;SIUY;Aeródromo;Jair Feliciano de Deus;Mirassol d'Oeste;MT
-1,712222;-58,510833;Point;SJCW;Aeródromo;Jatapu;Urucará;AM
0,597222;-59,221667;Point;SJLJ;Aeródromo;Jatapuzinho;Caroebe;RR
-12,808889;-38,247500;Point;SJUK;Aeródromo;Jauá;Camaçari;BA
-20,726111;-51,588611;Point;SSBC;Aeródromo;JBS Agropecuária LTDA;Castilho;SP
-5,201111;-38,148333;Point;SDGQ;Aeródromo;Jeová Gomes;Limoeiro do Norte;CE
-12,125000;-45,771111;Point;SNJL;Aeródromo;J Lem;Luís Eduardo Magalhães;BA
-10,495278;-40,487222;Point;SWCG;Aeródromo;JMF Campo Formoso;Campo Formoso;BA
-19,430278;-44,304444;Point;SDJR;Aeródromo;JN Resort;Sete Lagoas;MG
-13,192500;-47,115556;Point;SJJO;Aeródromo;João de Oliveira Bueno;Monte Alegre de Goiás;GO
-20,422778;-40,333333;Point;SIVU;Aeródromo;João Monteiro;Vila Velha;ES
-21,283056;-50,411667;Point;SNIJ;Aeródromo;Joca Viol;Birigui;SP
-17,591667;-45,049167;Point;SDZW;Aeródromo;Jonis Pereco;Buritizeiro;MG
-9,190278;-71,946944;Point;SJOD;Aeródromo;Jordão;Jordão;AC
-21,458889;-41,053333;Point;SIQQ;Aeródromo;José Bernardo;São Francisco de Itabapoana;RJ
-22,225556;-51,348056;Point;SDYJ;Aeródromo;José Martins da Silva;Regente Feijó;SP
-6,500556;-43,684167;Point;SSYR;Aeródromo;José Mendes Ribeiro;São João dos Patos;MA
-8,630833;-35,271944;Point;SIRF;Aeródromo;José Múcio Monteiro;Rio Formoso;PE
-13,674444;-51,115556;Point;SJWO;Aeródromo;Joule Agropecuária;Cocalinho;MT
-12,605278;-55,759167;Point;SWIX;Aeródromo;JPO;Sorriso;MT
-20,001667;-47,767500;Point;SDWK;Aeródromo;Junqueira;Igarapava;SP
-6,640833;-36,653611;Point;SDVZ;Aeródromo;Kareli;Parelhas;RN
-30,859167;-51,772500;Point;SIUL;Aeródromo;KL Aviação Agrícola;Camaquã;RS
-9,313889;-36,056389;Point;SNWP;Aeródromo;Laginha;Murici;AL
-20,065556;-45,556389;Point;SNLY;Aeródromo;Lagoa da Prata;Lagoa da Prata;MG
3,442778;-60,352500;Point;SJLK;Aeródromo;Lago Grande 1;Boa Vista;RR
4,557778;-60,786111;Point;SDMM;Aeródromo;Lago Verde;Pacaraima;RR
-0,794722;-52,488611;Point;SINQ;Aeródromo;Laranjal;Laranjal do Jari;AP
4,151667;-61,427778;Point;SJLM;Aeródromo;Leão de Ouro;Amajari;RR
-21,551944;-53,557500;Point;SDMK;Aeródromo;Letícia;Ribas do Rio Pardo;MS
-13,389444;-38,910000;Point;SNCL;Aeródromo;Lorenzo;Cairu;BA
-12,068333;-45,711389;Point;SWNB;Aeródromo;Luís Eduardo Magalhães;Luís Eduardo Magalhães;BA
-2,898056;-48,958611;Point;SIJA;Aeródromo;Maca Aero;Tailândia;PA
-9,847500;-61,417500;Point;SWIU;Aeródromo;Madeirinha;Colniza;MT
-22,051389;-48,096389;Point;SSIS;Aeródromo;Major José Ignácio;Ibaté;SP
4,687778;-60,244722;Point;SDPI;Aeródromo;Makukem;Uiramutã;RR
4,726944;-60,590556;Point;SJLN;Aeródromo;Maloquinha;Uiramutã;RR
5,084167;-60,378889;Point;SJLO;Aeródromo;Manalai;Uiramutã;RR
-9,544444;-35,829444;Point;SNML;Aeródromo;Manduca Leão;Rio Largo;AL
2,980000;-60,095278;Point;SJLP;Aeródromo;Manoá-pium;Bonfim;RR
-8,849167;-69,266389;Point;SIMB;Aeródromo;Manuel Urbano;Manoel Urbano;AC
4,365000;-60,016944;Point;SJLQ;Aeródromo;Maracanã;Uiramutã;RR
-23,456667;-54,300556;Point;SJMR;Aeródromo;Maragogipe;Iguatemi;MS
-21,629444;-48,392778;Point;SDME;Aeródromo;Marchesan S.A;Matão;SP
-8,959444;-72,779722;Point;SSMH;Aeródromo;Marechal Thaumaturgo;Marechal Thaumaturgo;AC
-14,461944;-54,034722;Point;SJOU;Aeródromo;Marfrig Frigorífico;Paranatinga;MT
-26,253056;-51,003889;Point;SDXU;Aeródromo;Maria Magalhães;Porto União;SC
-3,859722;-49,682778;Point;SNFC;Aeródromo;Marina do Caraipé;Tucuruí;PA
-17,528333;-42,383611;Point;SNNG;Aeródromo;Mário Spada;Minas Novas;MG
2,125278;-59,821389;Point;SJLS;Aeródromo;Marupá;Bonfim;RR
-29,190833;-56,548611;Point;SIVZ;Aeródromo;Mata-Fome;Itaqui;RS
-13,773333;-46,770278;Point;SSEB;Aeródromo;Mata Serena;São Domingos;GO
-9,838333;-55,465833;Point;SJZP;Aeródromo;Mathovi;Novo Mundo;MT
4,570556;-60,903056;Point;SJME;Aeródromo;Mato Grosso;Pacaraima;RR
0,616389;-66,131111;Point;SWMK;Aeródromo;Maturacá;Santa Isabel do Rio Negro;AM
4,460833;-60,100278;Point;SJLL;Aeródromo;Maturuca;Uiramutã;RR
-25,432222;-49,530000;Point;SSCF;Aeródromo;Max Fontoura;Campo Largo;PR
-13,532222;-58,765278;Point;SJJM;Aeródromo;Michels Aviação Agrícola LTDA;Sapezal;MT
3,385556;-60,407778;Point;SJLT;Aeródromo;Milho;Boa Vista;RR
-14,642778;-52,499444;Point;SNDZ;Aeródromo;Mineração Caraíba;Nova Xavantina;MT
1,740833;-62,286389;Point;SJLU;Aeródromo;Missão Catrimani;Caracaraí;RR
-25,793333;-53,034722;Point;SIOE;Aeródromo;Mocelin;Dois Vizinhos;PR
-21,165278;-53,285278;Point;SDHP;Aeródromo;Modelo II;Ribas do Rio Pardo;MS
-15,826389;-59,234167;Point;SJIZ;Aeródromo;Módulo Aguapei;Porto Esperidião;MT
-7,283056;-56,582500;Point;SSEU;Aeródromo;Monte Carmelo;Itaituba;PA
-1,861667;-44,871111;Point;SISN;Aeródromo;Monte das Oliveiras (Comandante Sérgio);Cururupu;MA
-9,942222;-57,485833;Point;SIEJ;Aeródromo;Monte Verde;Nova Monte Verde;MT
4,357222;-59,970000;Point;SJLV;Aeródromo;Morro;Uiramutã;RR
-13,429444;-38,913889;Point;SDGX;Aeródromo;Morro de São Paulo;Cairu;BA
-14,957778;-55,801111;Point;SIQJ;Aeródromo;Morro do Chapéu II;Chapada dos Guimarães;MT
-18,049444;-39,863333;Point;SNMU;Aeródromo;Mucuri;Mucuri;BA
4,421667;-60,489722;Point;SJLW;Aeródromo;Mudubim 1;Uiramutã;RR
-6,836111;-56,845000;Point;SNMD;Aeródromo;Mundico Coelho;Itaituba;PA
-12,319167;-55,333889;Point;SIOV;Aeródromo;Municipal de Vera;Vera;MT
4,453056;-59,853889;Point;SJLX;Aeródromo;Mutum;Uiramutã;RR
-9,967778;-36,198889;Point;SNZZ;Aeródromo;Muzzi;Coruripe;AL
-6,081111;-56,293889;Point;SJGE;Aeródromo;Nações Unidas;Itaituba;PA
-20,608889;-57,554167;Point;SJGJ;Aeródromo;Namocoli;Porto Murtinho;MS
3,906667;-60,025833;Point;SDPQ;Aeródromo;Napoleão;Normandia;RR
-23,619444;-46,983056;Point;SDNI;Aeródromo;Nascimento I;Cotia;SP
-24,072222;-48,221667;Point;SDNJ;Aeródromo;Nascimento II;Capâo Bonito;SP
-27,212222;-50,956111;Point;SIWE;Aeródromo;Nelson Pizzani;Monte Carlo;SC
-14,655556;-48,653056;Point;SNRA;Aeródromo;Nossa Senhora da Abadia;Niquelândia;GO
-7,220278;-57,166944;Point;SITA;Aeródromo;Nossa Senhora da Conceição;Jacareacanga;PA
-5,033611;-42,705556;Point;SIPW;Aeródromo;Nossa Senhora de Fátima;Teresina;PI
-23,167500;-54,202222;Point;SIXK;Aeródromo;Nossa Senhora do Carmo;Itaquiraí;MS
-29,728056;-56,962222;Point;SJDU;Aeródromo;Nossa Senhora do Loreto;Uruguaiana;RS
-2,923056;-49,785278;Point;SINC;Aeródromo;Nova Conceição Agroindustrial;Baião;PA
-6,618889;-56,692500;Point;SIEB;Aeródromo;Nova Descoberta;Itaituba;PA
-30,212778;-52,441389;Point;SJGF;Aeródromo;Nova Era;Pantano Grande;RS
-19,198889;-47,727778;Point;SSYD;Aeródromo;Nova Ponte;Nova Ponte;MG
-10,178056;-62,825556;Point;SJVD;Aeródromo;Nova Vida;Cacaulândia;RO
4,498889;-60,941667;Point;SDPX;Aeródromo;Nova Vitória;Pacaraima;RR
-19,105000;-57,593333;Point;SSLR;Aeródromo;Ocorema;Ladário;MS
3,926667;-64,184722;Point;SDRM;Aeródromo;Olomai;Amajari;RR
3,711944;-64,162500;Point;SDRP;Aeródromo;Onkiola;Amajari;RR
-20,101111;-56,793333;Point;SSBY;Aeródromo;Orlando Chesini Ometto;Miranda;MS
-16,716389;-47,017778;Point;SICU;Aeródromo;Ouro Branco;Paracatu;MG
-16,712500;-39,142500;Point;SNEC;Aeródromo;Outeiro das Brisas;Porto Seguro;BA
2,726944;-62,950556;Point;SWMV;Aeródromo;Paa-Piu;Iracema;RR
2,722778;-62,950278;Point;SJMD;Aeródromo;Paapiú Novo;Iracema;RR
4,163889;-60,222222;Point;SJMF;Aeródromo;Pacú;Normandia;RR
-3,700556;-47,763333;Point;SJVX;Aeródromo;Pagrisa;Ulianópolis;PA
3,318056;-62,971111;Point;SJMH;Aeródromo;Palimiú;Alto Alegre;RR
-16,826944;-49,879444;Point;SWGP;Aeródromo;Palmeiras de Goiás;Palmeiras de Goiás;GO
-5,130278;-72,805556;Point;SWJV;Aeródromo;Palmeiras do Javari;Atalaia do Norte;AM
-21,187778;-50,564444;Point;SDWZ;Aeródromo;Palo Verde;Araçatuba;SP
3,288056;-63,843056;Point;SJMI;Aeródromo;Parafuri;Alto Alegre;RR
-15,481389;-55,723333;Point;SJQS;Aeródromo;Paredão da Serra;Chapada dos Guimarães;MT
0,263056;-69,795556;Point;SWPC;Aeródromo;Pari-Cachoeira;São Gabriel da Cachoeira;AM
-11,960278;-38,002778;Point;SIZA;Aeródromo;Parque Manoelito Argolo;Entre Rios;BA
-6,154444;-38,196944;Point;SSKJ;Aeródromo;Pau dos Ferros;Pau dos Ferros;RN
-19,341111;-52,689722;Point;SJRW;Aeródromo;PCH - Buriti;Água Clara;MS
-13,387778;-57,617500;Point;SJRV;Aeródromo;PCH Garganta da Jararaca;Nova Maringá;MT
-13,876667;-53,240000;Point;SWXE;Aeródromo;PCH Paranatinga II;Campinápolis;MT
-6,766667;-36,481667;Point;SJPE;Aeródromo;Pedra;Pedra Lavrada;PB
4,457222;-60,267778;Point;SJMJ;Aeródromo;Pedra Branca;Uiramutã;RR
4,713056;-60,476389;Point;SJMK;Aeródromo;Pedra Preta;Uiramutã;RR
-21,245000;-52,769444;Point;SJIC;Aeródromo;Pedro da Costa Lima;Santa Rita do Pardo;MS
-9,009167;-46,136389;Point;SIWD;Aeródromo;Pequena Holanda I;Alto Parnaíba;MA
-18,720833;-47,865000;Point;SNEA;Aeródromo;Piçarrão;Estrela do Sul;MG
4,701389;-60,733611;Point;SJML;Aeródromo;Piolho;Pacaraima;RR
4,930000;-60,321944;Point;SJMM;Aeródromo;Pipi;Uiramutã;RR
-15,854444;-47,809444;Point;SSGP;Aeródromo;Piquet;Brasília;DF
-2,546667;-54,705000;Point;SNCJ;Aeródromo;Piquiatuba;Santarém;PA
-25,451389;-49,143889;Point;SISY;Aeródromo;Piraquara;Piraquara;PR
-7,697500;-51,876111;Point;SISA;Aeródromo;Pista Aldeia Aukre;Ourilândia do Norte;PA
-7,956667;-53,261111;Point;SIOZ;Aeródromo;Pista Aldeia Kenjdã;Altamira;PA
-7,210278;-52,569722;Point;SIXI;Aeródromo;Pista Aldeia Kokraymoro;São Félix do Xingu;PA
-8,141111;-52,122222;Point;SWQK;Aeródromo;Pista Aldeia Kubenkrankenh;Ourilândia do Norte;PA
-7,434444;-51,819722;Point;SIWK;Aeródromo;Pista Aldeia Moykarako;São Félix do Xingu;PA
-7,460278;-52,656944;Point;SIPL;Aeródromo;Pista Aldeia Pykararankre;São Félix do Xingu;PA
-5,453611;-57,454722;Point;SIUZ;Aeródromo;Pista Bom Jesus;Itaituba;PA
-6,125000;-56,398889;Point;SNVE;Aeródromo;Pista Branca de Neve;Itaituba;PA
-5,761389;-56,888889;Point;SJZR;Aeródromo;Pista Comunidade Bom Jardim;Itaituba;PA
-6,103611;-56,285833;Point;SJNO;Aeródromo;Pista Nove de Outubro;Itaituba;PA
-33,143889;-52,976389;Point;SJEN;Aeródromo;Pista Plá e Silva;Santa Vitória do Palmar;RS
-6,133611;-57,404167;Point;SNYJ;Aeródromo;Pista São Jorge;Jacareacanga;PA
-6,158056;-56,427778;Point;SDWX;Aeródromo;Pista Sol Nascente;Itaituba;PA
-13,797222;-55,279444;Point;SIOP;Aeródromo;Poletto;Santa Rita do Trivelato;MT
-20,638333;-45,998056;Point;SNDU;Aeródromo;Ponta do Sol;Capitólio;MG
-21,032778;-48,011667;Point;SWCP;Aeródromo;Pontal;Pontal;SP
4,648056;-60,787778;Point;SDRT;Aeródromo;Ponto Geral;Pacaraima;RR
-22,775000;-51,362778;Point;SWPU;Aeródromo;Porecatu;Porecatu;PR
-23,337500;-53,869722;Point;SSKF;Aeródromo;Porto Bonito;Itaquiraí;MS
-17,361389;-56,779167;Point;SJQI;Aeródromo;Porto Jofre;Poconé;MT
-6,105556;-57,373889;Point;SNRQ;Aeródromo;Porto Rico;Jacareacanga;PA
-8,271667;-72,745278;Point;SIRW;Aeródromo;Porto Walter;Porto Walter;AC
-16,587778;-56,280278;Point;SWWY;Aeródromo;Posto de Proteção Ambiental Espírito Santo;Barão de Melgaço;MT
-16,706389;-56,029167;Point;SWWV;Aeródromo;Posto de Proteção Ambiental Santa Maria;Barão de Melgaço;MT
-16,772500;-56,172500;Point;SSAM;Aeródromo;Posto de Proteção Ambiental Santo André;Barão de Melgaço;MT
-16,746111;-56,370000;Point;SWWX;Aeródromo;Posto de Proteção Ambiental São Joaquim;Barão de Melgaço;MT
-16,688333;-56,176389;Point;SWWW;Aeródromo;Posto de Proteção Ambiental São Luis;Barão de Melgaço;MT
-23,288889;-52,129167;Point;SSXO;Aeródromo;Pousada das Águias;Presidente Castelo Branco;PR
-8,494444;-60,962500;Point;SJJF;Aeródromo;Pousada do Rio Roosevelt;Novo Aripuanã;AM
-3,249444;-51,722500;Point;SJJH;Aeródromo;Pousada Rio Xingu;Vitória do Xingu;PA
-8,863611;-57,420556;Point;SWRP;Aeródromo;Pousada Santa Rosa;Apiacás;MT
-9,058611;-56,591944;Point;SNFJ;Aeródromo;Pousada Thaimaçu;Jacareacanga;PA
2,783611;-60,587778;Point;SWPD;Aeródromo;Pouso da Águia;Cantá;RR
-16,967222;-56,417222;Point;SWPW;Aeródromo;Pouso da Garça;Barão de Melgaço;MT
-27,863333;-49,578333;Point;SIJN;Aeródromo;Pouso na Serra;Bom Retiro;SC
-10,122500;-36,292222;Point;SNOV;Aeródromo;Povoado de Camaçari;Coruripe;AL
-5,309722;-44,481111;Point;SJKE;Aeródromo;Presidente José Sarney;Presidente Dutra;MA
-12,613611;-52,151667;Point;SDLN;Aeródromo;Primavera;Querência;MT
-19,826389;-40,100833;Point;SIFV;Aeródromo;Primo Bitti;Aracruz;ES
-7,246111;-35,172500;Point;SWJY;Aeródromo;Professora Francisca Cardoso;São Miguel de Taipu;PB
-17,293611;-43,958611;Point;SJHW;Aeródromo;Professor Maurício Joppert;Engenheiro Navarro;MG
-11,408056;-44,668333;Point;SWBZ;Aeródromo;Projeto Brasil I;Santa Rita de Cássia;BA
-18,973889;-48,100556;Point;SJPT;Aeródromo;Quatro Ventos;Uberlândia;MG
1,091389;-69,833889;Point;SWQE;Aeródromo;Querari;São Gabriel da Cachoeira;AM
-22,961944;-49,148333;Point;SSVF;Aeródromo;Rancho Donana;Cerqueira César;SP
-10,825833;-65,228611;Point;SWRG;Aeródromo;Rancho Maria e Tereza;Guajará-Mirim;RO
-17,522778;-55,400556;Point;SNQJ;Aeródromo;Rancho Paraíso;Corumbá;MS
3,810000;-60,090278;Point;SJMN;Aeródromo;Raposa;Normandia;RR
-23,245000;-51,875556;Point;SSHN;Aeródromo;Recanto das Águias;Iguaraçu;PR
-7,764722;-37,596944;Point;SIYN;Aeródromo;Recanto dos Mouras;Afogados da Ingazeira;PE
